WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-5RY0MV,2020-01-19 22:00:00,,,,288.99997,233.60001,295.0,,,,,
DEEPWATER-RKD3XC,2020-01-19 22:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-19 22:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-MIVF4C,2020-01-19 22:00:30,,1979.0999,,1648.7,219.7,236.09999,,0.20013572,,,
DEEPWATER-SGG1UU,2020-01-19 22:06:14,,3918.7,,411.19998,229.79999,306.70001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-19 22:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-19 22:10:27,,4046.3999,,442.79996,241.0,276.60001,,0.20013572,,,
DEEPWATER-DSU5DC,2020-01-19 22:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-19 22:11:22,,3692.8,54.5,,232.2,271.0,,,,,
DEEPWATER-RGVXVD,2020-01-19 22:11:48,,4248.6001,,459.79999,238.60001,292.5,,0.50033927,,,
DEEPWATER-P1BYRC,2020-01-19 22:12:29,,4370.2998,,,235.8,284.69998,,,,,
DEEPWATER-55KSI1,2020-01-19 22:13:32,,4332.2998,,382.5,239.5,271.0,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-19 22:14:15,,4048.5,,377.20001,242.2,275.5,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-19 22:15:44,,4056.2,58.0,,226.39999,321.60001,,,,,
DEEPWATER-MIVF4C,2020-01-19 22:20:00,,1980.2,,1647.9,220.60001,237.0,,0.10006786,,,
DEEPWATER-5RY0MV,2020-01-19 22:20:00,,,,288.89999,233.60001,294.79999,,,,,
DEEPWATER-RKD3XC,2020-01-19 22:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-19 22:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-19 22:26:14,,3919.7998,,414.0,229.79999,306.90002000000004,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-19 22:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-19 22:30:27,,4051.1997,,446.99997,240.8,276.39999,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-19 22:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-19 22:31:22,,3692.2,54.5,,232.2,271.0,,,,,
DEEPWATER-RGVXVD,2020-01-19 22:31:48,,4249.3999,,458.89996,238.60001,292.30002,,0.30020356,,,
DEEPWATER-WJXDET,2020-01-19 22:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-19 22:32:29,,4368.1997,,,235.8,283.79999,,,,,
DEEPWATER-55KSI1,2020-01-19 22:33:32,,4333.3999,,382.69998,239.5,270.90002000000004,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-19 22:34:15,,4049.4998,,369.29999,242.39999,275.40002000000004,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-19 22:35:44,,4049.4998,58.0,,226.39999,321.60001,,,,,
DEEPWATER-5RY0MV,2020-01-19 22:40:00,,,,288.99997,233.60001,294.79999,,,,,
DEEPWATER-MIVF4C,2020-01-19 22:40:00,,1979.0999,,1648.9999,221.7,237.89999,,0.10006786,,,
DEEPWATER-RKD3XC,2020-01-19 22:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-19 22:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-19 22:46:14,,3916.2,,412.39996,229.79999,306.70001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-19 22:47:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-DSU5DC,2020-01-19 22:51:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-19 22:51:22,,3695.2998,54.5,,232.2,271.0,,,,,
DEEPWATER-RGVXVD,2020-01-19 22:51:48,,4251.0,,457.89996,238.60001,292.5,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-19 22:52:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-19 22:52:29,,4372.3999,,,235.8,284.20001,,,,,
DEEPWATER-55KSI1,2020-01-19 22:53:32,,4332.1001,,382.89999,239.39999,271.0,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-19 22:54:15,,4055.3999,,362.39999,242.60001,275.20001,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-19 22:55:44,,4042.9998,58.0,,226.39999,321.60001,,,,,
DEEPWATER-5RY0MV,2020-01-19 23:00:00,,,,288.99997,233.60001,295.0,,,,,
DEEPWATER-RKD3XC,2020-01-19 23:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-19 23:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-MIVF4C,2020-01-19 23:00:00,,1981.7,,1649.7,222.59999,238.79999,,0.10006786,,,
DEEPWATER-SGG1UU,2020-01-19 23:06:14,,3919.0,,413.09998,229.79999,306.5,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-19 23:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-19 23:10:27,,4054.1001,,455.10001,241.0,276.30002,,0.20013572,,,
DEEPWATER-DSU5DC,2020-01-19 23:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-19 23:11:22,,3696.3999,54.5,,232.0,271.0,,,,,
DEEPWATER-RGVXVD,2020-01-19 23:11:48,,4251.0996,,456.89996,238.60001,292.10001,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-19 23:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-19 23:12:29,,4372.5996,,,235.8,284.0,,,,,
DEEPWATER-2MK4DS,2020-01-19 23:14:15,,4056.3,,356.19998,242.60001,275.0,,0.30020356,,,
DEEPWATER-CWHG4H,2020-01-19 23:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-MIVF4C,2020-01-19 23:20:00,,1979.6,,1648.9999,223.3,239.39999,,0.10006786,,,
DEEPWATER-5RY0MV,2020-01-19 23:20:00,,,,288.89999,233.60001,294.79999,,,,,
DEEPWATER-RKD3XC,2020-01-19 23:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-SGG1UU,2020-01-19 23:26:14,,3919.5,,413.59998,229.79999,306.70001,,0.40027145,,,
DEEPWATER-QMGS25,2020-01-19 23:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-19 23:30:27,,4050.9998,,459.29999,241.0,276.60001,,0.20013572,,,
DEEPWATER-DSU5DC,2020-01-19 23:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-19 23:31:22,,3693.2,54.5,,232.2,270.90002000000004,,,,,
DEEPWATER-RGVXVD,2020-01-19 23:31:48,,4250.6997,,456.49997,238.79999,292.10001,,0.30020356,,,
DEEPWATER-WJXDET,2020-01-19 23:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-19 23:32:29,,4367.7998,,,235.8,283.79999,,,,,
DEEPWATER-55KSI1,2020-01-19 23:33:32,,4334.6997,,383.39999,239.5,271.0,,0.70047498,,,
DEEPWATER-2MK4DS,2020-01-19 23:34:15,,4053.0999,,350.89996,242.60001,275.0,,0.40027145,,,
DEEPWATER-55X0XE,2020-01-19 23:35:27,,4047.0,,460.29999,240.8,276.30002,,0.20013572,,,
DEEPWATER-P0WEXD,2020-01-19 23:35:44,,4047.3,58.0,,226.39999,321.79999,,,,,
DEEPWATER-MIVF4C,2020-01-19 23:40:00,,1976.8999,,1649.2,223.90001,239.89999,,0.20013572,,,
DEEPWATER-RKD3XC,2020-01-19 23:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-19 23:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-5RY0MV,2020-01-19 23:40:00,,,,288.89999,233.60001,294.79999,,,,,
DEEPWATER-2MK4DS,2020-01-19 23:41:15,,4058.4998,,349.29999,242.60001,274.79999,,0.40027145,,,
DEEPWATER-SGG1UU,2020-01-19 23:46:14,,3921.8999,,416.89996,229.79999,306.5,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-19 23:47:27,,,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-19 23:50:27,,4066.2,,463.29999,241.0,276.60001,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-19 23:51:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-19 23:51:22,,3696.8999,54.5,,232.2,270.90002000000004,,,,,
DEEPWATER-RGVXVD,2020-01-19 23:51:48,,4250.7998,,455.69998,238.60001,292.10001,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-19 23:52:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-19 23:52:29,,4369.7998,,,235.8,284.40002000000004,,,,,
DEEPWATER-55KSI1,2020-01-19 23:53:32,,4333.8999,,383.69998,239.5,271.0,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-19 23:54:15,,4059.0999,,346.70001,242.60001,274.79999,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-19 23:55:44,,4045.3999,58.0,,226.39999,321.60001,,,,,
DEEPWATER-RKD3XC,2020-01-20 00:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-05YWY5,2020-01-20 00:00:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-MIVF4C,2020-01-20 00:00:00,,1977.6,,1648.7,224.39999,240.3,,0.20013572,,,
DEEPWATER-3FD330,2020-01-20 00:00:00,,3542.0999,,263.70001,229.5,270.5,,0.30020356,,,
DEEPWATER-CWHG4H,2020-01-20 00:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-5RY0MV,2020-01-20 00:00:00,,,,288.69998,233.60001,295.0,,,,,
DEEPWATER-3FD330,2020-01-20 00:01:49,,3542.7998,,261.79999,229.60001,270.90002000000004,,0.30020356,,,
DEEPWATER-2MK4DS,2020-01-20 00:05:15,,4060.1997,,344.19998,242.60001,274.79999,,0.40027145,,,
DEEPWATER-SGG1UU,2020-01-20 00:06:14,,3917.5,,412.79999,229.79999,306.29999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-20 00:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3FD330,2020-01-20 00:10:00,,3542.0999,,257.89999,230.20001,272.10001,,0.30020356,,,
DEEPWATER-55X0XE,2020-01-20 00:10:27,,4065.3999,,467.19998,241.0,276.79999,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-20 00:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-20 00:11:22,,3693.3999,54.5,,232.2,271.0,,,,,
DEEPWATER-RGVXVD,2020-01-20 00:11:48,,4250.0,,454.59998,238.60001,292.30002,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-20 00:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 00:12:29,,4368.1997,,,235.8,283.79999,,,,,
DEEPWATER-55KSI1,2020-01-20 00:13:32,,4337.0996,,384.0,239.5,271.0,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-20 00:14:15,,4056.5999,,342.30002,242.60001,274.79999,,0.40027145,,,
DEEPWATER-3FD330,2020-01-20 00:14:51,,3541.4998,,255.79999,230.5,273.20001,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 00:15:44,,4050.0999,58.0,,226.39999,321.10001,,,,,
DEEPWATER-05YWY5,2020-01-20 00:20:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-CWHG4H,2020-01-20 00:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-3FD330,2020-01-20 00:20:00,,3541.2998,,254.39998,230.7,273.60001,,0.30020356,,,
DEEPWATER-5RY0MV,2020-01-20 00:20:00,,,,288.60001,233.60001,295.20001,,,,,
DEEPWATER-RKD3XC,2020-01-20 00:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-20 00:20:00,,1979.9,,1649.1,224.60001,240.39999,,0.20013572,,,
DEEPWATER-2MK4DS,2020-01-20 00:23:15,,4061.3997,,340.29999,242.60001,274.59998,,0.30020356,,,
DEEPWATER-SGG1UU,2020-01-20 00:26:14,,3919.8999,,414.49997,229.79999,306.5,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-20 00:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-20 00:30:27,,4066.9998,,471.10001,241.3,277.20001,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-20 00:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-20 00:31:22,,3691.3999,54.5,,232.2,270.90002000000004,,,,,
DEEPWATER-RGVXVD,2020-01-20 00:31:48,,4252.1997,,454.10001,238.60001,292.30002,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-20 00:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 00:32:29,,4370.8999,,,235.8,284.0,,,,,
DEEPWATER-55KSI1,2020-01-20 00:33:32,,4324.6001,,384.29999,239.5,271.19998,,0.90061069,,,
DEEPWATER-2MK4DS,2020-01-20 00:34:15,,4059.5999,,338.69998,242.60001,274.59998,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 00:35:44,,4048.7,58.0,,226.39999,321.30002,,,,,
DEEPWATER-05YWY5,2020-01-20 00:40:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-3FD330,2020-01-20 00:40:00,,3541.3999,,252.89999,230.89999,272.10001,,0.30020356,,,
DEEPWATER-RKD3XC,2020-01-20 00:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-20 00:40:00,,,,288.5,233.60001,295.0,,,,,
DEEPWATER-CWHG4H,2020-01-20 00:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-MIVF4C,2020-01-20 00:40:00,,1979.3,,1648.7,224.8,240.59999,,0.20013572,,,
DEEPWATER-2MK4DS,2020-01-20 00:41:15,,4060.4998,,337.29999,242.8,274.79999,,0.30020356,,,
DEEPWATER-3FD330,2020-01-20 00:42:31,,3540.0999,,253.0,230.89999,271.80002,,0.30020356,,,
DEEPWATER-2MK4DS,2020-01-20 00:46:10,,4063.6001,,,,,,,,,
DEEPWATER-SGG1UU,2020-01-20 00:46:14,,3918.5,,413.19998,229.79999,306.29999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-20 00:47:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-20 00:50:27,,4064.2,,474.99997,241.2,276.60001,,0.30020356,,,
DEEPWATER-3PEB5I,2020-01-20 00:51:22,,3691.6001,54.5,,232.2,270.90002000000004,,,,,
DEEPWATER-WJXDET,2020-01-20 00:52:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 00:52:29,,4366.7998,,,235.8,283.79999,,,,,
DEEPWATER-55KSI1,2020-01-20 00:53:32,,4308.1997,,383.5,239.7,271.19998,,0.70047498,,,
DEEPWATER-2MK4DS,2020-01-20 00:54:15,,4058.7998,,334.89999,242.8,274.59998,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 00:55:44,,4047.0,58.0,,226.39999,321.79999,,,,,
DEEPWATER-3FD330,2020-01-20 01:00:00,,3542.1997,,254.09999,230.5,270.09998,,0.30020356,,,
DEEPWATER-5RY0MV,2020-01-20 01:00:00,,,,288.39999,233.60001,295.0,,,,,
DEEPWATER-CWHG4H,2020-01-20 01:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-20 01:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-20 01:00:00,,1976.4,,1648.1,225.0,240.8,,0.20013572,,,
DEEPWATER-05YWY5,2020-01-20 01:00:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-SGG1UU,2020-01-20 01:06:14,,3916.7,,412.39996,229.79999,306.70001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-20 01:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-20 01:10:27,,4086.9998,,478.89999000000006,241.0,276.60001,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-20 01:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-20 01:11:22,,3690.1001,54.5,,232.2,270.90002000000004,,,,,
DEEPWATER-RGVXVD,2020-01-20 01:11:48,,4253.0,,452.70001,238.60001,292.59998,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-20 01:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 01:12:29,,4367.6997,,,235.8,284.20001,,,,,
DEEPWATER-55KSI1,2020-01-20 01:13:32,,4312.7998,,382.60001,239.7,271.39999,,0.80054289,,,
DEEPWATER-05YWY5,2020-01-20 01:14:14,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-2MK4DS,2020-01-20 01:14:15,,4061.5999,,332.0,242.8,274.59998,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 01:15:44,,4058.0,58.0,,226.39999,322.20001,,,,,
DEEPWATER-55X0XE,2020-01-20 01:17:27,,4092.2,,480.49997,241.0,276.79999,,0.20013572,,,
DEEPWATER-RKD3XC,2020-01-20 01:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-20 01:20:00,,1980.4,,1649.8999,225.10001,240.8,,0.20013572,,,
DEEPWATER-5RY0MV,2020-01-20 01:20:00,,,,288.29999,233.60001,295.0,,,,,
DEEPWATER-CWHG4H,2020-01-20 01:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-20 01:26:14,,3916.3999,,411.89999,229.79999,306.70001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-20 01:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-05YWY5,2020-01-20 01:30:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-3FD330,2020-01-20 01:30:00,,3542.3997,,256.89999,230.0,268.5,,0.30020356,,,
DEEPWATER-55X0XE,2020-01-20 01:30:27,,4083.5999,,483.0,241.0,276.60001,,0.20013572,,,
DEEPWATER-DSU5DC,2020-01-20 01:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-20 01:31:22,,,54.5,,,,,,,,
DEEPWATER-RGVXVD,2020-01-20 01:31:48,,4253.1001,,452.19998,238.60001,292.5,,0.50033927,,,
DEEPWATER-WJXDET,2020-01-20 01:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 01:32:29,,4369.5,,,235.8,284.0,,,,,
DEEPWATER-55KSI1,2020-01-20 01:33:32,,4316.1001,,381.99997,239.5,271.39999,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-20 01:34:15,,4067.3999,,329.60001,242.8,274.5,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 01:35:44,,4070.0999,58.0,,226.39999,323.39999,,,,,
DEEPWATER-5RY0MV,2020-01-20 01:40:00,,,,288.29999,233.60001,295.0,,,,,
DEEPWATER-CWHG4H,2020-01-20 01:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-MIVF4C,2020-01-20 01:40:00,,1981.2,,1648.7,225.29999,241.0,,0.20013572,,,
DEEPWATER-3FD330,2020-01-20 01:40:00,,3542.4998,,257.89999,230.0,268.0,,0.40027145,,,
DEEPWATER-05YWY5,2020-01-20 01:40:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-RKD3XC,2020-01-20 01:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-SGG1UU,2020-01-20 01:46:14,,3917.5,,413.09998,229.79999,306.5,,0.20013572,,,
DEEPWATER-QMGS25,2020-01-20 01:47:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3FD330,2020-01-20 01:50:00,,3541.9998,,258.89999,230.0,267.79999,,0.40027145,,,
DEEPWATER-05YWY5,2020-01-20 01:50:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-55X0XE,2020-01-20 01:50:27,,4085.9998,,486.69998,241.2,276.79999,,0.30020356,,,
DEEPWATER-3PEB5I,2020-01-20 01:51:22,,,54.5,,,,,,,,
DEEPWATER-WJXDET,2020-01-20 01:52:08,,,115.0,,,,,,,,
DEEPWATER-P1BYRC,2020-01-20 01:52:29,,4371.1997,,,235.8,284.20001,,,,,
DEEPWATER-55KSI1,2020-01-20 01:53:32,,4318.0,,381.79999,239.39999,271.19998,,0.90061069,,,
DEEPWATER-2MK4DS,2020-01-20 01:54:15,,4070.3997,,327.39999,242.8,274.5,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 01:55:44,,4099.8999,58.0,,226.39999,323.80002,,,,,
DEEPWATER-RKD3XC,2020-01-20 02:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-20 02:00:00,,1978.7999,,1648.2999,225.29999,241.0,,0.20013572,,,
DEEPWATER-5RY0MV,2020-01-20 02:00:00,,,,288.29999,233.60001,294.79999,,,,,
DEEPWATER-CWHG4H,2020-01-20 02:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-20 02:06:14,,3920.4998,,415.0,229.79999,306.5,,0.10006786,,,
DEEPWATER-QMGS25,2020-01-20 02:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-05YWY5,2020-01-20 02:10:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-3FD330,2020-01-20 02:10:00,,3541.4998,,260.79999,229.79999,267.39999,,0.40027145,,,
DEEPWATER-55X0XE,2020-01-20 02:10:27,,4100.1001,,490.5,241.2,277.0,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-20 02:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-20 02:11:22,,3697.1997,54.5,,232.2,271.0,,,,,
DEEPWATER-RGVXVD,2020-01-20 02:11:48,,4253.7002,,451.09998,238.5,292.30002,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-20 02:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 02:12:29,,4369.2998,,,235.8,284.40002000000004,,,,,
DEEPWATER-55KSI1,2020-01-20 02:13:32,,4319.0,,381.60001,239.5,271.19998,,0.90061069,,,
DEEPWATER-2MK4DS,2020-01-20 02:14:15,,4071.7,,325.39999,242.8,274.5,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 02:15:44,,4108.3999,58.0,,226.39999,324.0,,,,,
DEEPWATER-3FD330,2020-01-20 02:20:00,,3541.0999,,261.5,229.79999,267.79999,,0.40027145,,,
DEEPWATER-MIVF4C,2020-01-20 02:20:00,,1980.2999,,1649.7,225.5,241.2,,0.20013572,,,
DEEPWATER-CWHG4H,2020-01-20 02:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-20 02:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-20 02:20:00,,,,288.29999,233.60001,295.0,,,,,
DEEPWATER-SGG1UU,2020-01-20 02:26:14,,3916.3,,410.0,229.79999,306.29999,,0.20013572,,,
DEEPWATER-QMGS25,2020-01-20 02:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3FD330,2020-01-20 02:30:00,,3541.1997,,262.0,229.79999,267.30002,,0.40027145,,,
DEEPWATER-05YWY5,2020-01-20 02:30:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-55X0XE,2020-01-20 02:30:27,,4089.2,,494.39999000000006,241.2,277.20001,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-20 02:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-20 02:31:22,,3694.5,54.5,,232.2,270.70001,,,,,
DEEPWATER-RGVXVD,2020-01-20 02:31:48,,4254.6997,,450.69998,238.5,292.5,,0.40027145,,,
DEEPWATER-WJXDET,2020-01-20 02:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-20 02:32:29,,4370.0,,,235.8,284.0,,,,,
DEEPWATER-55KSI1,2020-01-20 02:33:32,,4321.1997,,381.19998,239.7,271.19998,,0.90061069,,,
DEEPWATER-2MK4DS,2020-01-20 02:34:15,,4073.2,,324.20001,242.8,274.59998,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-20 02:35:44,,4092.5,58.0,,226.39999,324.29999,,,,,
DEEPWATER-CWHG4H,2020-01-20 02:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-20 02:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-20 02:40:00,,1975.9,,1648.2,225.5,241.2,,0.20013572,,,
DEEPWATER-5RY0MV,2020-01-20 02:40:00,,,,288.29999,233.60001,295.20001,,,,,
DEEPWATER-3FD330,2020-01-20 02:40:00,,3540.8999,,262.89999,229.79999,267.39999,,0.40027145,,,
DEEPWATER-05YWY5,2020-01-20 02:40:00,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-QMGS25,2020-01-20 02:42:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-QMGS25,2020-01-20 02:45:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
