WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-HOQZS1,2020-01-21 02:16:14,40.0,4000.6997,,382.79999,223.5,281.5,459.60001,,,,
DEEPWATER-51ZYBC,2020-01-21 02:17:04,,3822.8,64.099998,1136.2,222.39999,331.0,,0.40027145,,,
DEEPWATER-BP2VWC,2020-01-21 02:17:15,21.0,3915.6001,59.900002,221.29999,234.89999,267.39999,,,,,
DEEPWATER-1AD32W,2020-01-21 02:17:25,34.0,3783.8999,55.900002,217.2,234.70001,294.60001,,0.30020356,,,
DEEPWATER-MECD2B,2020-01-21 02:17:53,,3944.0999,54.900002,321.29999,248.0,285.10001,,0.20013572,,,
DEEPWATER-MH3PGB,2020-01-21 02:18:22,31.6,317.63266,174.0,300.22812000000005,231.25999,313.88,401.0,,,,
DEEPWATER-HOQZS1,2020-01-21 02:19:14,40.0,4002.1001,59.0,382.89999,,281.5,460.5,,,,
DEEPWATER-RDAYRK,2020-01-21 02:20:00,46.700001,4071.0,57.0,484.89996,226.89999,254.5,442.20001,0.30020356,,,
DEEPWATER-LQB3RR,2020-01-21 02:20:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-UY0V1O,2020-01-21 02:20:00,,4186.6997,53.5,395.89999,231.39999,266.40002000000004,,0.40027145,,,
DEEPWATER-GIF2OB,2020-01-21 02:20:00,14.7,3372.8,49.0,237.59999,208.60001,226.8,,,,,
DEEPWATER-EKA0CA,2020-01-21 02:20:08,35.900002,8066.999,158.0,1435.87366,454.24,529.12,434.0,,,,
DEEPWATER-HOQZS1,2020-01-21 02:21:14,39.900002,3998.7,59.0,382.89999,223.5,281.29999,463.20001,,,,
DEEPWATER-IXZFOT,2020-01-21 02:21:54,0.0,741.89996,0.0,744.69995,237.89999,250.3,0.0,,,,
DEEPWATER-000XAR,2020-01-21 02:22:47,,3755.2,54.900002,1078.2,224.8,319.10001,,0.20013572,,,
DEEPWATER-ROJ53V,2020-01-21 02:24:46,,3736.7998,48.900002,276.89999,220.60001,243.89999,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-21 02:25:03,,3751.8999,53.0,312.5,242.60001,304.20001,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 02:25:14,60.400002,,,,,,424.39999000000006,,,,
DEEPWATER-1AD32W,2020-01-21 02:25:25,34.0,3778.7,55.900002,215.60001,234.5,294.39999,,0.30020356,,,
DEEPWATER-L4I1KA,2020-01-21 02:25:38,43.200001,,65.5,0.0,32.0,32.0,477.20001,,,,
DEEPWATER-PIK04Q,2020-01-21 02:28:14,60.299999,3954.5999,,337.29999,235.2,280.19998,423.79999,0.30020356,,,
DEEPWATER-3J5ZXG,2020-01-21 02:28:45,,3689.5999,59.5,384.19998,233.39999,256.10001,,0.10006786,,,
DEEPWATER-PIK04Q,2020-01-21 02:31:14,60.400002,3954.4998,56.0,337.39999,235.0,280.19998,424.20001,0.30020356,,,
DEEPWATER-XASUQA,2020-01-21 02:35:52,59.799999,3988.5,57.5,206.59999,223.7,311.20001,433.20001,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 02:35:57,59.0,3993.5,,422.19998,224.10001,282.0,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-21 02:37:04,,3822.3,64.0,1136.3999,222.39999,331.0,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-21 02:37:15,21.0,3915.3,60.0,220.79999,234.89999,267.39999,,,,,
DEEPWATER-MH3PGB,2020-01-21 02:38:22,31.6,317.63266,174.0,300.22812000000005,231.25999,315.5,401.0,,,,
DEEPWATER-1AD32W,2020-01-21 02:38:25,34.0,3769.5,56.0,213.19998,234.5,295.0,,0.30020356,,,
DEEPWATER-MECD2B,2020-01-21 02:38:53,,3943.3999,54.900002,321.59998,248.0,284.89999,,0.20013572,,,
DEEPWATER-RDAYRK,2020-01-21 02:40:00,46.799999,4063.3999,57.0,483.59998,226.89999,254.7,442.10001,0.30020356,,,
DEEPWATER-UY0V1O,2020-01-21 02:40:00,,4187.7998,53.400002,395.79999,231.39999,266.40002000000004,,0.40027145,,,
DEEPWATER-LQB3RR,2020-01-21 02:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-GIF2OB,2020-01-21 02:40:00,15.0,3383.0999,49.0,232.59999,208.8,235.0,,,,,
DEEPWATER-EKA0CA,2020-01-21 02:40:08,35.799999,8066.999,158.0,1427.17138,454.24,529.12,434.0,,,,
DEEPWATER-1AD32W,2020-01-21 02:41:25,34.0,3767.3997,55.900002,212.5,,295.20001,,,,,
DEEPWATER-IXZFOT,2020-01-21 02:41:54,0.0,742.19995,0.0,744.69995,237.89999,250.3,0.0,,,,
DEEPWATER-000XAR,2020-01-21 02:42:47,,3726.8999,54.900002,1077.2999,224.8,319.59998,,0.30020356,,,
DEEPWATER-1AD32W,2020-01-21 02:44:25,34.0,3767.7998,55.900002,212.0,234.5,295.29999,,,,,
DEEPWATER-ROJ53V,2020-01-21 02:44:46,,3736.0999,48.900002,277.20001,220.79999,243.89999,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 02:45:03,,3751.8,53.0,312.59998,242.60001,304.5,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 02:45:14,60.200001,,56.0,,,,423.39999000000006,,,,
DEEPWATER-1AD32W,2020-01-21 02:45:25,34.0,3766.5999,55.900002,211.89999,234.29999,,,0.30020356,,,
DEEPWATER-L4I1KA,2020-01-21 02:45:38,43.200001,,65.5,0.0,32.0,32.0,475.5,0.0,,,
DEEPWATER-FS1PMT,2020-01-21 02:45:42,19.200001,3717.1001,63.0,284.89999,244.39999,268.5,,0.30020356,,,
DEEPWATER-3J5ZXG,2020-01-21 02:48:45,,3693.3999,59.5,384.39996,233.8,256.10001,,0.10006786,,,
DEEPWATER-FS1PMT,2020-01-21 02:50:00,19.5,3713.7998,63.0,284.89999,244.39999,269.10001,,0.30020356,,,
DEEPWATER-1AD32W,2020-01-21 02:50:25,33.0,3762.7998,55.400002,210.99998,,295.29999,,0.30020356,,,
DEEPWATER-1AD32W,2020-01-21 02:52:50,33.0,3754.2,55.400002,210.8,234.29999,294.79999,,,,,
DEEPWATER-XASUQA,2020-01-21 02:55:52,60.799999,3992.4998,57.5,207.0,223.90001,311.20001,433.20001,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 02:55:57,59.0,3994.3999,,421.79999,224.10001,281.79999,,0.30020356,,,
DEEPWATER-MECD2B,2020-01-21 02:56:53,,3944.2998,54.900002,321.69998,247.79999,285.10001,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-21 02:57:04,,,64.0,,,,,,,,
DEEPWATER-BP2VWC,2020-01-21 02:57:15,21.0,,60.0,,,,,,,,
DEEPWATER-MH3PGB,2020-01-21 02:58:22,31.5,,174.0,,,,401.0,,,,
DEEPWATER-1AD32W,2020-01-21 02:59:25,33.0,3749.7998,55.400002,211.09999,234.29999,294.10001,,0.30020356,,,
DEEPWATER-UY0V1O,2020-01-21 03:00:00,,4187.1001,53.5,395.69998,231.39999,266.40002000000004,,0.40027145,,,
DEEPWATER-LQB3RR,2020-01-21 03:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-21 03:00:00,46.599998,4083.5999,57.0,483.49997,226.89999,254.7,441.89999000000006,0.30020356,,,
DEEPWATER-GIF2OB,2020-01-21 03:00:00,15.6,3379.5,49.0,239.3,208.60001,226.39999,,,,,
DEEPWATER-EKA0CA,2020-01-21 03:00:08,35.5,8066.999,158.0,1430.07214,454.24,528.40002,434.0,,,,
DEEPWATER-FS1PMT,2020-01-21 03:00:45,19.200001,3715.8997,63.0,285.29999,244.60001,269.10001,,0.30020356,,,
DEEPWATER-HOQZS1,2020-01-21 03:01:14,39.900002,4001.7,59.0,382.5,223.5,281.29999,460.29999,,,,
DEEPWATER-PIK04Q,2020-01-21 03:01:14,60.099998,3956.1997,,337.29999,235.39999,280.39999,425.79999,0.40027145,,,
DEEPWATER-IXZFOT,2020-01-21 03:01:54,0.0,741.89996,0.0,744.59998,237.8,250.2,0.0,,,,
DEEPWATER-000XAR,2020-01-21 03:02:47,,3736.0999,54.900002,1076.3,225.0,319.59998,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 03:04:14,60.200001,3955.8999,56.0,337.5,235.2,,425.39999000000006,,,,
DEEPWATER-1AD32W,2020-01-21 03:04:27,33.0,3759.0999,55.400002,211.3,,294.30002,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-21 03:04:46,,3735.8999,49.0,276.29999,220.79999,243.89999,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 03:05:03,,,53.0,,,,,,,,
DEEPWATER-PIK04Q,2020-01-21 03:05:14,60.200001,3957.6997,56.0,337.5,235.2,280.39999,425.20001,0.40027145,,,
DEEPWATER-1AD32W,2020-01-21 03:05:25,33.0,3758.8997,55.400002,211.3,,294.10001,,,,,
DEEPWATER-1AD32W,2020-01-21 03:06:02,33.0,3758.2998,55.400002,211.39999,,294.10001,,,,,
DEEPWATER-1AD32W,2020-01-21 03:07:00,34.0,3757.3999,55.400002,211.59999,234.29999,294.30002,,,,,
DEEPWATER-3J5ZXG,2020-01-21 03:08:45,,3692.0999,59.5,384.09998,233.8,256.10001,,0.20013572,,,
DEEPWATER-FS1PMT,2020-01-21 03:10:00,19.4,,,,,,,,,,
DEEPWATER-EKA0CA,2020-01-21 03:10:08,35.099998,8055.396,158.0,1441.6751800000002,454.24,529.47998,434.0,,,,
DEEPWATER-EKA0CA,2020-01-21 03:13:08,35.299999,8055.396,158.0,1430.07214,454.24,529.83996,434.0,,,,
DEEPWATER-1AD32W,2020-01-21 03:14:25,33.0,3753.3999,55.400002,212.09999,234.29999,294.79999,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-21 03:15:52,60.799999,3992.7998,57.5,207.40001,224.10001,311.0,432.79999,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 03:15:57,59.0,3997.5,,421.99997,224.10001,281.79999,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-21 03:17:04,,3822.8999,64.0,1136.2,222.39999,331.20001,,0.40027145,,,
DEEPWATER-BP2VWC,2020-01-21 03:17:15,21.0,3915.3,59.900002,221.59999,234.89999,267.39999,,,,,
DEEPWATER-MECD2B,2020-01-21 03:17:53,,3942.6001,55.0,321.59998,248.0,285.10001,,0.20013572,,,
DEEPWATER-MH3PGB,2020-01-21 03:18:22,31.4,319.08304,174.0,300.22812000000005,231.25999,314.23999,401.0,,,,
DEEPWATER-LQB3RR,2020-01-21 03:20:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-GIF2OB,2020-01-21 03:20:00,15.0,3382.0,49.0,233.89999,208.89999,234.89999,,,,,
DEEPWATER-UY0V1O,2020-01-21 03:20:00,,4186.0,53.5,395.79999,231.39999,266.20001,,0.40027145,,,
DEEPWATER-RDAYRK,2020-01-21 03:20:00,46.5,4082.0999,57.0,484.10001,226.89999,254.8,442.29999,0.30020356,,,
DEEPWATER-FS1PMT,2020-01-21 03:20:00,19.4,3717.2,63.0,286.29999,244.60001,268.29999,,0.30020356,,,
DEEPWATER-EKA0CA,2020-01-21 03:20:08,34.900002,8052.4952,158.0,1430.07214,454.24,529.83996,434.0,,,,
DEEPWATER-HOQZS1,2020-01-21 03:21:14,39.900002,3998.3999,59.0,382.19998,223.5,281.5,462.10001,,,,
DEEPWATER-IXZFOT,2020-01-21 03:21:54,0.0,741.89996,0.0,744.69995,237.8,250.2,0.0,,,,
DEEPWATER-000XAR,2020-01-21 03:22:47,,3737.0999,55.0,1076.5,224.8,319.59998,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-21 03:24:46,,3735.7,48.900002,276.60001,220.79999,243.70001,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 03:25:03,,3751.0,52.900002,312.5,242.60001,304.29999,,0.30020356,,,
DEEPWATER-1AD32W,2020-01-21 03:25:25,33.0,3755.2,55.400002,212.8,234.5,294.60001,,0.30020356,,,
DEEPWATER-L4I1KA,2020-01-21 03:25:38,43.200001,,65.5,,,,477.79999,,,,
DEEPWATER-3J5ZXG,2020-01-21 03:28:45,,3693.7998,59.5,384.19998,233.8,256.10001,,0.20013572,,,
DEEPWATER-FS1PMT,2020-01-21 03:30:00,19.299999,,,,,,,,,,
DEEPWATER-XASUQA,2020-01-21 03:35:52,61.900002,3981.8999,57.5,207.89998,223.7,311.5,432.79999,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 03:35:57,59.0,4005.5,,422.5,224.10001,281.79999,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-21 03:37:04,,3823.2,64.0,1136.3999,222.39999,331.0,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-21 03:37:15,21.0,3923.5999,59.900002,222.2,234.89999,267.30002,,,,,
DEEPWATER-MH3PGB,2020-01-21 03:38:22,31.5,319.08304,174.0,301.6785,231.25999,316.76001,401.0,,,,
DEEPWATER-UY0V1O,2020-01-21 03:40:00,,4186.2998,53.5,395.89999,231.39999,266.40002000000004,,0.40027145,,,
DEEPWATER-LQB3RR,2020-01-21 03:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-GIF2OB,2020-01-21 03:40:00,15.2,3369.1997,49.0,240.7,208.60001,226.39999,,,,,
DEEPWATER-FS1PMT,2020-01-21 03:40:00,19.6,3713.9998,63.0,286.0,243.70001,267.60001,,0.30020356,,,
DEEPWATER-RDAYRK,2020-01-21 03:40:00,46.700001,4070.1997,57.0,483.49997,226.89999,254.8,442.39999000000006,0.30020356,,,
DEEPWATER-EKA0CA,2020-01-21 03:40:08,34.400002,8055.396,158.0,1427.17138,454.24,529.83996,434.0,,,,
DEEPWATER-HOQZS1,2020-01-21 03:41:14,39.900002,3998.5999,59.0,381.99997,223.5,281.5,462.5,,,,
DEEPWATER-IXZFOT,2020-01-21 03:41:54,0.0,741.7999900000001,0.0,744.69995,237.8,250.2,0.0,,,,
DEEPWATER-000XAR,2020-01-21 03:42:47,,3745.0999,54.900002,1076.7999,224.8,319.10001,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-21 03:44:46,,3736.2,49.0,277.5,220.60001,244.0,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 03:45:03,,3753.0,52.900002,312.29999,242.60001,304.29999,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 03:45:14,60.099998,3955.8999,56.0,337.29999,235.2,280.39999,426.79999,0.40027145,,,
DEEPWATER-L4I1KA,2020-01-21 03:45:38,43.900002,,65.5,,,,477.89999000000006,,,,
DEEPWATER-PIK04Q,2020-01-21 03:46:14,60.299999,3956.9998,,337.39999,235.2,,424.60001,0.40027145,,,
DEEPWATER-ROJ53V,2020-01-21 03:46:46,,277.39999,49.0,,,244.0,,,,,
DEEPWATER-3J5ZXG,2020-01-21 03:48:45,,3695.2,59.5,384.0,233.8,256.10001,,0.10006786,,,
DEEPWATER-ROJ53V,2020-01-21 03:49:46,,3736.5,48.900002,276.60001,220.60001,243.89999,,0.10006786,,,
DEEPWATER-FS1PMT,2020-01-21 03:50:00,19.5,3711.5,63.0,285.79999,243.70001,268.70001,,0.30020356,,,
DEEPWATER-EKA0CA,2020-01-21 03:52:08,34.400002,8055.396,158.0,1438.77442,454.24,529.47998,434.0,,,,
DEEPWATER-PIK04Q,2020-01-21 03:52:14,60.200001,3956.4998,56.0,337.29999,235.39999,280.39999,423.60001,0.30020356,,,
DEEPWATER-EKA0CA,2020-01-21 03:55:08,35.0,8052.4952,158.0,1435.87366,454.24,529.47998,434.0,,,,
DEEPWATER-XASUQA,2020-01-21 03:55:52,60.799999,3989.5999,57.5,207.40001,223.90001,311.89999,432.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-21 03:55:57,59.0,4004.3999,,424.09998,224.10001,281.79999,,0.30020356,,,
DEEPWATER-MECD2B,2020-01-21 03:56:53,,3861.0999,54.900002,318.09998,248.20001,286.29999,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-21 03:57:04,,3822.0999,64.0,1136.3999,222.39999,331.0,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-21 03:57:15,21.0,3926.0999,60.0,221.79999,234.89999,267.39999,,,,,
DEEPWATER-MH3PGB,2020-01-21 03:58:22,31.5,319.08304,174.0,300.22812000000005,231.44,317.66,401.0,,,,
DEEPWATER-FS1PMT,2020-01-21 04:00:00,19.4,3711.8999,63.0,285.5,244.2,268.89999,,0.30020356,,,
DEEPWATER-LQB3RR,2020-01-21 04:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-UY0V1O,2020-01-21 04:00:00,,4187.6997,53.400002,395.99997,231.39999,266.5,,0.40027145,,,
DEEPWATER-RDAYRK,2020-01-21 04:00:00,46.700001,4092.3999,57.0,484.0,226.89999,254.5,441.79999,0.30020356,,,
DEEPWATER-GIF2OB,2020-01-21 04:00:00,15.1,3387.1997,49.0,235.60001,208.89999,234.70001,,,,,
DEEPWATER-HOQZS1,2020-01-21 04:01:14,39.900002,4002.6001,59.0,382.09998,223.5,281.29999,462.39999000000006,,,,
DEEPWATER-IXZFOT,2020-01-21 04:01:54,0.0,,0.0,,,,0.0,,,,
DEEPWATER-000XAR,2020-01-21 04:02:47,,3778.5999,55.0,1081.4,224.8,318.60001,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-21 04:04:46,,3737.0999,48.900002,277.5,220.60001,243.89999,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 04:05:03,,3754.0999,53.0,312.29999,242.60001,304.29999,,0.40027145,,,
DEEPWATER-PIK04Q,2020-01-21 04:05:14,60.400002,3955.0999,,337.29999,235.2,280.39999,424.10001,0.40027145,,,
DEEPWATER-1AD32W,2020-01-21 04:05:25,33.0,3750.2998,55.400002,213.5,234.0,291.89999,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 04:07:14,60.299999,3954.3999,56.0,337.20001,235.2,280.39999,425.70001,0.40027145,,,
DEEPWATER-3J5ZXG,2020-01-21 04:08:45,,3695.2,59.5,384.29999,233.8,256.10001,,0.10006786,,,
DEEPWATER-FS1PMT,2020-01-21 04:10:00,19.5,3707.8,63.0,285.19998,244.0,268.0,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-21 04:15:52,59.799999,3991.8997,57.5,208.2,223.7,312.30002,432.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-21 04:15:57,59.0,4006.7998,,427.10001,224.10001,281.79999,,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 04:16:57,59.0,4005.3999,,427.29999,,,,,,,
DEEPWATER-51ZYBC,2020-01-21 04:17:04,,3821.7,64.099998,1136.3999,222.39999,330.79999,,0.40027145,,,
DEEPWATER-BP2VWC,2020-01-21 04:17:15,21.0,,60.0,,,,,,,,
DEEPWATER-MH3PGB,2020-01-21 04:18:22,31.5,,174.0,,,,401.0,,,,
DEEPWATER-EKA0CA,2020-01-21 04:19:08,34.400002,8055.396,158.0,1441.6751800000002,454.24,529.83996,434.0,,,,
DEEPWATER-EQEM2A,2020-01-21 04:19:57,59.0,4001.7,,427.59998,224.10001,281.79999,,0.30020356,,,
DEEPWATER-RDAYRK,2020-01-21 04:20:00,46.599998,4090.2,57.0,484.59998,226.89999,254.7,442.20001,0.40027145,,,
DEEPWATER-FS1PMT,2020-01-21 04:20:00,19.4,3708.0,63.0,284.89999,243.10001,267.10001,,0.30020356,,,
DEEPWATER-UY0V1O,2020-01-21 04:20:00,,4187.1997,53.5,396.09998,231.39999,266.20001,,0.40027145,,,
DEEPWATER-LQB3RR,2020-01-21 04:20:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-GIF2OB,2020-01-21 04:20:00,14.5,3371.7,49.0,241.89999,208.60001,226.8,,,,,
DEEPWATER-EKA0CA,2020-01-21 04:20:08,34.299999,8052.4952,158.0,1430.07214,454.24,529.83996,434.0,,,,
DEEPWATER-HOQZS1,2020-01-21 04:21:14,39.900002,4002.3999,59.0,382.69998,223.5,281.5,462.20001,,,,
DEEPWATER-IXZFOT,2020-01-21 04:21:54,0.0,741.7999900000001,0.0,744.69995,237.8,250.2,0.0,,,,
DEEPWATER-PIK04Q,2020-01-21 04:22:14,60.200001,3955.2,,337.20001,235.2,280.39999,427.20001,0.40027145,,,
DEEPWATER-000XAR,2020-01-21 04:22:47,,3727.8999,54.900002,1079.8999,224.8,319.30002,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-21 04:24:46,,3737.2998,48.900002,277.5,220.79999,244.0,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 04:25:03,,,53.0,,,,,,,,
DEEPWATER-PIK04Q,2020-01-21 04:25:14,60.200001,3955.2,,337.20001,235.2,280.39999,423.5,0.40027145,,,
DEEPWATER-1AD32W,2020-01-21 04:25:25,33.0,3745.2,55.400002,213.59999,233.8,291.69998,,0.30020356,,,
DEEPWATER-L4I1KA,2020-01-21 04:25:38,43.299999,,65.5,,,,476.39999000000006,,,,
DEEPWATER-3J5ZXG,2020-01-21 04:28:45,,3692.8,59.5,384.5,233.8,256.10001,,0.10006786,,,
DEEPWATER-FS1PMT,2020-01-21 04:30:00,19.4,,,,,,,,,,
DEEPWATER-EKA0CA,2020-01-21 04:31:08,34.5,8052.4952,158.0,1438.77442,454.24,529.12,434.0,,,,
DEEPWATER-EKA0CA,2020-01-21 04:34:08,34.700001,,158.0,1432.9729,,529.47998,434.0,,,,
DEEPWATER-XASUQA,2020-01-21 04:35:52,59.799999,3992.5999,57.5,208.59999,223.90001,312.30002,433.20001,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 04:35:57,59.0,4002.2,,428.59998,224.10001,281.79999,,0.30020356,,,
DEEPWATER-51ZYBC,2020-01-21 04:37:04,,3821.8999,64.099998,1136.4999,222.39999,331.20001,,0.40027145,,,
DEEPWATER-BP2VWC,2020-01-21 04:37:15,21.0,3927.0999,60.0,221.5,234.89999,267.60001,,,,,
DEEPWATER-MH3PGB,2020-01-21 04:38:22,31.6,319.08304,174.0,300.22812000000005,231.44,315.14001,401.0,,,,
DEEPWATER-MECD2B,2020-01-21 04:38:53,,3859.2998,54.900002,314.20001,248.0,286.0,,0.20013572,,,
DEEPWATER-GIF2OB,2020-01-21 04:40:00,15.1,3390.8,49.0,237.09999,208.89999,234.29999,,,,,
DEEPWATER-RDAYRK,2020-01-21 04:40:00,46.799999,4088.1001,57.0,485.29999,226.89999,254.7,443.5,0.30020356,,,
DEEPWATER-UY0V1O,2020-01-21 04:40:00,,4187.3999,53.5,396.09998,231.39999,266.40002000000004,,0.40027145,,,
DEEPWATER-FS1PMT,2020-01-21 04:40:00,19.5,3707.5,63.0,284.29999,242.60001,267.39999,,0.30020356,,,
DEEPWATER-LQB3RR,2020-01-21 04:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-EKA0CA,2020-01-21 04:40:08,34.400002,8052.4952,158.0,1435.87366,454.24,529.47998,434.0,,,,
DEEPWATER-HOQZS1,2020-01-21 04:41:14,39.900002,4003.5,59.0,382.89999,223.5,281.5,459.39999000000006,,,,
DEEPWATER-IXZFOT,2020-01-21 04:41:54,0.0,741.7999900000001,0.0,744.69995,237.8,250.2,0.0,,,,
DEEPWATER-000XAR,2020-01-21 04:42:47,,3738.4998,54.900002,1076.7,224.8,320.0,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-21 04:44:46,,3736.8999,48.900002,277.59998,220.60001,244.0,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 04:45:03,,3755.2,53.0,312.5,242.8,304.29999,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 04:45:14,60.299999,3956.5999,56.0,337.20001,235.2,280.39999,424.39999000000006,0.40027145,,,
DEEPWATER-EKA0CA,2020-01-21 04:46:08,34.200001,8052.4952,158.0,1438.77442,454.24,529.12,434.0,,,,
DEEPWATER-3J5ZXG,2020-01-21 04:48:45,,3695.7998,59.5,384.60001,233.60001,256.30002,,0.10006786,,,
DEEPWATER-FS1PMT,2020-01-21 04:50:00,19.6,,,,,,,,,,
DEEPWATER-XASUQA,2020-01-21 04:55:52,60.799999,3986.2,57.5,208.09999,223.90001,312.60001,432.79999,0.30020356,,,
DEEPWATER-EQEM2A,2020-01-21 04:55:57,59.0,4006.2,,431.10001,224.10001,281.79999,,0.30020356,,,
DEEPWATER-51ZYBC,2020-01-21 04:57:04,,3822.3999,64.099998,1136.3999,222.39999,331.20001,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-21 04:57:15,21.0,3926.5,60.0,221.79999,234.89999,267.39999,,,,,
DEEPWATER-MH3PGB,2020-01-21 04:58:22,31.700001,319.08304,174.0,300.22812000000005,231.44,315.31998,401.0,,,,
DEEPWATER-UY0V1O,2020-01-21 05:00:00,,4187.8999,53.5,395.99997,231.39999,266.5,,0.30020356,,,
DEEPWATER-RDAYRK,2020-01-21 05:00:00,46.700001,4056.5999,57.0,484.19998,226.89999,254.5,441.20001,0.30020356,,,
DEEPWATER-GIF2OB,2020-01-21 05:00:00,14.7,3367.2998,49.0,242.7,208.8,226.89999,,,,,
DEEPWATER-LQB3RR,2020-01-21 05:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-FS1PMT,2020-01-21 05:00:00,19.6,3701.5999,63.0,282.89999,243.70001,268.20001,,0.30020356,,,
DEEPWATER-HOQZS1,2020-01-21 05:01:14,39.900002,4003.3,59.0,383.09998,223.5,281.29999,460.5,,,,
DEEPWATER-IXZFOT,2020-01-21 05:01:54,0.0,741.59998,0.0,744.69995,237.7,250.2,0.0,,,,
DEEPWATER-000XAR,2020-01-21 05:02:47,,3750.6001,55.0,1077.7999,224.8,319.10001,,0.30020356,,,
DEEPWATER-EKA0CA,2020-01-21 05:04:08,35.5,8052.4952,158.0,1435.87366,454.24,529.47998,434.0,,,,
DEEPWATER-ROJ53V,2020-01-21 05:04:46,,3736.7998,48.900002,277.20001,220.79999,244.2,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-21 05:05:03,,3754.8999,53.0,312.59998,242.8,304.29999,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-21 05:05:14,60.5,3955.2998,56.0,336.89999,235.2,280.19998,427.10001,0.40027145,,,
DEEPWATER-1AD32W,2020-01-21 05:05:25,33.0,3744.2,55.400002,213.90001,233.8,291.89999,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-21 05:05:38,43.599998,,65.5,0.0,32.0,32.0,478.39999000000006,0.0,,,
DEEPWATER-3J5ZXG,2020-01-21 05:08:45,,3695.5999,59.5,384.60001,233.8,256.10001,,0.10006786,,,
DEEPWATER-FS1PMT,2020-01-21 05:10:00,19.5,3702.3999,63.0,282.10001,243.5,267.39999,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-21 05:15:52,59.799999,3991.9998,57.5,208.2,223.90001,312.60001,432.79999,0.30020356,,,
DEEPWATER-RDAYRK,2020-01-21 05:16:30,46.799999,4063.8999,57.0,482.89999000000006,226.89999,254.5,442.60001,0.40027145,,,
DEEPWATER-RDAYRK,2020-01-21 05:17:00,0.0,3301.7,0.0,494.69998,,255.40001,0.0,0.40027145,,,
DEEPWATER-51ZYBC,2020-01-21 05:17:04,,3822.3,64.099998,1136.3999,222.39999,331.20001,,0.40027145,,,
DEEPWATER-BP2VWC,2020-01-21 05:17:15,21.0,3924.3999,59.900002,221.5,234.89999,267.39999,,,,,
