WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-IDE13P,2020-01-25 14:34:28,64.800003,3841.7,55.0,466.29999,228.60001,267.39999,434.60001,0.40027145,,,
DEEPWATER-0KPXEZ,2020-01-25 14:34:54,24.6,4007.5999,58.0,240.79999,270.70001,306.5,,0.30020356,,,
DEEPWATER-M24OXR,2020-01-25 14:34:54,55.099998,3796.7,55.0,421.99997,233.8,273.39999,421.70001,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-25 14:34:54,78.599998,3425.3999,59.0,275.69998,234.29999,302.40002000000004,461.60001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-25 14:35:08,28.4,4087.3997,53.0,299.39999,237.2,275.20001,402.29999,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-25 14:35:23,101.1,4688.6997,63.0,1985.2,226.8,294.79999,,0.40027145,,,
DEEPWATER-XX0DST,2020-01-25 14:36:03,22.4,3754.7,61.799999,199.0,253.39999,291.20001,416.39999,0.20013572,,,
DEEPWATER-MU3BOW,2020-01-25 14:36:11,63.700001,3743.3999,51.0,696.89996,216.10001,278.39999,,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-25 14:37:49,21.4,4115.6001,58.299999,504.19998,231.3,284.40002000000004,471.70001,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-25 14:40:00,17.5,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.70001,0.0,,,
DEEPWATER-JCS1GP,2020-01-25 14:40:00,21.4,3944.0,58.200001,199.89999,258.60001,304.29999,,0.40027145,,,
DEEPWATER-CEO3A4,2020-01-25 14:40:00,34.5,4018.0999,65.5,340.20001,230.5,291.89999,437.20001,0.30020356,,,
DEEPWATER-U3TTRI,2020-01-25 14:40:00,16.799999,7177.4,48.0,752.0,466.4,521.60004,382.0,0.60040712,,,
DEEPWATER-RU0CIY,2020-01-25 14:40:00,27.0,3678.4998,54.900002,373.29999,226.39999,330.30002,,0.20013572,,,
DEEPWATER-453GJ0,2020-01-25 14:40:00,31.4,0.0,63.0,0.0,32.0,32.0,462.29999,0.0,,,
DEEPWATER-GROQ2A,2020-01-25 14:40:00,21.5,4114.7002,58.299999,503.29999,231.10001,284.40002000000004,468.0,,,,
DEEPWATER-A5W4QG,2020-01-25 14:40:00,21.5,3924.3,55.0,292.0,225.5,255.0,,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-25 14:40:00,32.0,3730.0999,57.0,244.89999,225.0,298.19998,,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-25 14:40:00,21.5,4014.8999,62.0,416.79999,253.0,277.89999,469.5,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-25 14:40:00,31.6,3813.0,66.0,241.2,220.10001,307.39999,458.89999000000006,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-25 14:40:31,25.5,4216.5,57.0,228.39999,235.0,294.60001,446.29999,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-25 14:43:01,65.400002,,57.0,,,,437.0,,,,
DEEPWATER-TXV4MX,2020-01-25 14:43:47,39.0,0.0,55.5,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-25 14:43:50,51.099998,3941.8,56.5,785.89996,230.89999,283.10001,476.89999000000006,0.90061069,,,
DEEPWATER-DTL53P,2020-01-25 14:45:08,28.6,4090.5,53.0,299.69998,237.2,275.0,402.5,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-25 14:45:48,21.5,4112.5,58.400002,499.99997,231.3,284.5,470.89999000000006,0.30020356,,,
DEEPWATER-XX0DST,2020-01-25 14:47:03,20.6,3742.8,61.5,199.39999,253.39999,291.69998,413.29999,,,,
DEEPWATER-1UBHZV,2020-01-25 14:47:35,31.200001,4340.6001,,280.19998,261.0,291.60001,481.60001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 14:50:00,17.200001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.60001,0.0,,,
DEEPWATER-4TYG1P,2020-01-25 14:52:05,0.0,4149.2998,0.0,4151.2998,222.3,223.3,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-25 14:54:11,28.0,3484.3,60.0,299.89999,244.39999,281.70001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-25 14:54:28,64.800003,3841.0,55.0,466.29999,228.60001,267.30002,437.79999,0.40027145,,,
DEEPWATER-M24OXR,2020-01-25 14:54:54,55.099998,3865.7,55.0,421.69998,233.8,273.39999,424.39999000000006,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-25 14:54:54,24.700001,4006.3999,58.0,240.29999,270.70001,306.29999,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-25 14:54:54,78.599998,3425.7,59.0,276.10001,234.29999,302.40002000000004,462.29999,0.20013572,,,
DEEPWATER-DTL53P,2020-01-25 14:55:08,28.1,4092.2,53.0,299.89999,237.2,275.20001,402.60001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-25 14:55:23,100.8,4689.6997,63.0,1985.2,226.8,294.79999,,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-25 14:56:11,63.799999,3736.7,51.0,692.39996,216.0,278.39999,,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-25 14:56:32,21.5,4112.2998,58.5,493.89999000000006,231.3,285.10001,472.70001,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-25 15:00:00,34.5,4017.5999,65.5,340.29999,230.5,291.89999,437.20001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 15:00:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.89999,0.0,,,
DEEPWATER-ISTQBO,2020-01-25 15:00:00,31.0,3814.7998,66.0,240.79999,220.10001,307.39999,458.29999,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-25 15:00:00,21.700001,4011.1001,62.0,419.59998,253.0,277.29999,470.20001,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-25 15:00:00,27.0,3678.0999,54.900002,373.19998,226.39999,330.30002,,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-25 15:00:00,21.4,4110.8999,58.5,491.60001,231.3,285.10001,473.0,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-25 15:00:00,21.6,3922.6997,55.0,292.09998,225.5,255.0,,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-25 15:00:00,32.0,3727.3,57.0,243.7,225.29999,297.70001,,0.30020356,,,
DEEPWATER-453GJ0,2020-01-25 15:00:00,31.200001,0.0,63.0,0.0,32.0,32.0,464.60001,0.0,,,
DEEPWATER-JCS1GP,2020-01-25 15:00:00,21.4,3937.7998,57.599998,200.09999,258.60001,304.29999,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-25 15:00:31,25.5,4215.7998,57.0,228.29999,235.0,294.60001,447.89999000000006,0.30020356,,,
DEEPWATER-UVG14O,2020-01-25 15:01:15,0.0,0.0,0.0,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-UVG14O,2020-01-25 15:02:30,0.0,1265.6,0.0,532.09998,236.5,239.89999,,,,,
DEEPWATER-UVG14O,2020-01-25 15:03:00,0.0,,0.0,,,,,,,,
DEEPWATER-BPUSBG,2020-01-25 15:03:01,65.400002,4254.5,57.0,471.99997,228.0,288.09998,435.10001,0.20013572,,,
DEEPWATER-UVG14O,2020-01-25 15:03:01,0.0,1265.6,29.4,532.09998,,239.89999,,0.0,,,
DEEPWATER-UVG14O,2020-01-25 15:03:31,19.0,560.2999900000001,38.799999,532.5,,236.8,,0.10006786,,,
DEEPWATER-TXV4MX,2020-01-25 15:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-25 15:03:50,50.599998,3949.8999,56.5,786.40002,230.89999,282.69998,469.79999,1.0006785,,,
DEEPWATER-UVG14O,2020-01-25 15:04:03,18.0,2793.3,44.799999,532.2000099999999,,237.7,,,,,
DEEPWATER-UVG14O,2020-01-25 15:04:30,18.0,3526.5,51.0,532.59998,,,,,,,
DEEPWATER-UVG14O,2020-01-25 15:04:31,23.0,,51.0,,,,,,,,
DEEPWATER-UVG14O,2020-01-25 15:05:01,23.0,3526.5,53.5,532.59998,236.5,237.7,,0.10006786,,,
DEEPWATER-DTL53P,2020-01-25 15:05:08,28.200001,4092.9998,53.0,300.20001,237.2,275.20001,402.10001,0.20013572,,,
DEEPWATER-XX0DST,2020-01-25 15:07:03,22.700001,,61.900002,198.89999,,,415.0,,,,
DEEPWATER-1UBHZV,2020-01-25 15:07:35,30.700001,4329.5996,52.0,280.0,260.80002,290.5,479.60001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 15:10:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.39999,0.0,,,
DEEPWATER-BZZIEL,2020-01-25 15:10:33,36.400002,4005.7998,60.0,497.79999,233.10001,287.39999,460.89999000000006,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-25 15:12:05,0.0,4149.3999,0.0,4151.2998,222.3,223.2,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-25 15:14:11,28.0,3487.5,60.0,300.20001,244.2,281.70001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-25 15:14:28,64.599998,3844.0999,55.0,466.19998,228.60001,267.39999,436.5,0.40027145,,,
DEEPWATER-0KPXEZ,2020-01-25 15:14:54,24.6,4006.3999,58.0,240.2,270.70001,306.29999,,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-25 15:14:54,78.5,3426.2998,59.0,275.89999,234.29999,302.40002000000004,461.29999,0.20013572,,,
DEEPWATER-M24OXR,2020-01-25 15:14:54,54.5,3856.8999,55.0,421.79999,233.8,273.39999,422.60001,0.30020356,,,
DEEPWATER-DTL53P,2020-01-25 15:15:08,28.4,4092.2998,53.0,300.5,237.2,275.20001,400.5,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-25 15:15:23,100.9,4690.1997,63.0,1985.2999,226.8,295.20001,,0.40027145,,,
DEEPWATER-UVG14O,2020-01-25 15:15:31,25.0,3735.1001,53.5,518.89996,237.0,278.39999,,0.20013572,,,
DEEPWATER-EEJC2O,2020-01-25 15:20:00,21.5,4013.0999,62.0,418.59998,253.0,277.70001,470.39999000000006,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-25 15:20:00,21.5,3924.2,55.0,292.0,225.5,255.2,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-25 15:20:00,31.799999,3815.0999,66.0,241.29999,220.10001,307.60001,460.10001,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-25 15:20:00,34.5,4020.1001,65.5,340.69998,230.5,291.89999,437.20001,0.40027145,,,
DEEPWATER-GROQ2A,2020-01-25 15:20:00,21.700001,4107.1001,58.700001,480.0,231.39999,285.60001,474.0,0.30020356,,,
DEEPWATER-453GJ0,2020-01-25 15:20:00,31.0,0.0,63.0,0.0,32.0,32.0,461.70001,0.0,,,
DEEPWATER-RU0CIY,2020-01-25 15:20:00,27.0,3674.8999,54.900002,373.39999,226.39999,330.30002,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-25 15:20:00,16.700001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.5,0.0,,,
DEEPWATER-UVG14O,2020-01-25 15:20:00,24.0,3747.7998,53.5,514.40002,237.60001,285.60001,,0.20013572,,,
DEEPWATER-TSXTIY,2020-01-25 15:20:00,31.9,3725.8999,57.0,242.29999,225.29999,297.09998,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-25 15:20:00,21.5,3941.6001,57.900002,200.0,258.60001,304.20001,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-25 15:20:31,25.299999,4216.0996,57.0,228.29999,235.0,294.60001,446.39999000000006,0.20013572,,,
DEEPWATER-U3TTRI,2020-01-25 15:21:04,15.9,7175.7998,48.0,754.20002,466.79998,524.0,381.60001,0.40027144,,,
DEEPWATER-BPUSBG,2020-01-25 15:23:01,65.099998,4252.2998,57.0,472.20001,228.2,288.09998,434.79999,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-25 15:23:47,0.0,0.0,0.0,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-25 15:23:50,50.799999,3918.5999,56.5,786.5,230.89999,283.10001,476.0,0.90061069,,,
DEEPWATER-U3TTRI,2020-01-25 15:24:52,,775.39996,0.0,756.0,467.20002,505.0,,,,,
DEEPWATER-U3TTRI,2020-01-25 15:24:53,,,0.0,,,,,,,,
DEEPWATER-U3TTRI,2020-01-25 15:24:54,0.0,775.39996,0.0,756.0,467.20002,505.0,0.0,0.40027144,,,
DEEPWATER-DTL53P,2020-01-25 15:25:08,28.299999,4089.8999,53.0,300.79999,237.2,275.20001,401.5,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-25 15:27:35,31.200001,4315.8999,52.0,280.19998,260.80002,290.5,480.89999000000006,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 15:30:00,17.0,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.60001,0.0,,,
DEEPWATER-BZZIEL,2020-01-25 15:30:33,36.5,4006.9998,60.0,497.5,233.10001,287.39999,466.10001,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-25 15:32:05,0.0,4149.5,0.0,4151.1997,222.3,223.2,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-25 15:34:11,29.0,3459.5999,60.0,300.39999,244.39999,281.79999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-25 15:34:28,64.800003,3850.2,55.0,466.0,228.60001,267.39999,436.89999000000006,0.30020356,,,
DEEPWATER-M24OXR,2020-01-25 15:34:54,55.0,,55.0,,,,421.70001,,,,
DEEPWATER-LGIE0L,2020-01-25 15:34:54,78.5,,59.0,,,,464.20001,,,,
DEEPWATER-0KPXEZ,2020-01-25 15:34:54,24.5,,58.0,,,,,,,,
DEEPWATER-DTL53P,2020-01-25 15:35:08,28.6,4093.9998,53.0,300.79999,237.2,275.0,404.20001,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-25 15:35:23,100.9,4689.1001,63.0,1985.2,226.8,295.0,,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-25 15:36:11,63.700001,3743.3,51.0,695.40002,216.10001,278.10001,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-25 15:40:00,21.5,3923.1997,55.0,291.79999,225.5,255.0,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-25 15:40:00,34.5,4018.3997,65.5,337.89996,230.5,291.89999,437.20001,0.50033927,,,
DEEPWATER-GROQ2A,2020-01-25 15:40:00,21.799999,4104.0996,58.799999,468.0,231.39999,286.70001,472.60001,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-25 15:40:00,27.0,3676.7998,54.900002,373.29999,226.39999,330.39999,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-25 15:40:00,17.1,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.5,0.0,,,
DEEPWATER-UVG14O,2020-01-25 15:40:00,24.0,3699.7,53.5,494.29999,240.8,296.60001,,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-25 15:40:00,24.200001,4079.4001,62.0,417.69998,253.0,277.70001,471.20001,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-25 15:40:00,30.9,3817.5999,66.0,241.09999,220.10001,307.80002,456.89999000000006,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-25 15:40:00,21.5,3939.5999,58.099998,200.2,258.39999,304.20001,,0.40027145,,,
DEEPWATER-TSXTIY,2020-01-25 15:40:00,32.0,3724.1997,57.0,242.0,225.0,297.09998,,0.30020356,,,
DEEPWATER-453GJ0,2020-01-25 15:40:00,31.1,0.0,63.0,0.0,32.0,32.0,461.89999000000006,0.0,,,
DEEPWATER-VKCG0Y,2020-01-25 15:40:31,25.299999,4215.3999,57.0,228.5,235.0,294.39999,447.0,0.20013572,,,
DEEPWATER-UVG14O,2020-01-25 15:41:31,24.0,3698.7,53.5,492.29999,241.0,297.0,,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-25 15:43:01,65.300003,4253.5,57.0,471.89996,228.0,288.0,437.79999,0.20013572,,,
DEEPWATER-DTL53P,2020-01-25 15:45:08,28.299999,4090.3999,53.0,300.99997,237.2,275.20001,402.5,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-25 15:47:35,31.200001,4329.9995,52.0,280.29999,260.80002,291.0,482.79999,0.40027145,,,
DEEPWATER-GROQ2A,2020-01-25 15:48:33,21.9,4101.8999,58.900002,462.39999000000006,231.39999,286.89999,471.29999,0.40027145,,,
DEEPWATER-BZZIEL,2020-01-25 15:49:33,36.599998,4004.2,,495.29999,233.10001,287.19998,465.89999000000006,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-25 15:50:00,17.0,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.70001,0.0,,,
DEEPWATER-BZZIEL,2020-01-25 15:50:33,36.599998,3998.2,60.0,495.0,233.10001,287.10001,465.79999,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-25 15:50:37,21.9,4096.3999,58.900002,461.19998,231.39999,286.89999,474.60001,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-25 15:52:05,0.0,4149.2998,0.0,4151.1997,222.39999,223.2,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-25 15:54:11,29.0,3482.8,59.900002,300.20001,244.39999,281.70001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-25 15:54:28,64.400002,3853.4998,55.0,466.09998,228.60001,267.39999,436.39999000000006,0.30020356,,,
DEEPWATER-M24OXR,2020-01-25 15:54:54,55.200001,3851.8999,55.0,421.39999000000006,233.8,273.39999,420.89999000000006,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-25 15:54:54,24.700001,4008.3999,58.0,240.79999,270.70001,306.29999,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-25 15:54:54,78.599998,3426.0999,59.0,275.89999,234.29999,302.40002000000004,464.60001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-25 15:55:08,28.700001,4089.2,53.0,300.99997,237.2,275.20001,400.20001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-25 15:55:23,100.9,4689.1001,63.0,1985.2999,226.8,295.0,,0.40027145,,,
DEEPWATER-GROQ2A,2020-01-25 16:00:00,22.0,4097.2002,59.0,455.39999000000006,231.39999,287.39999,475.5,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-25 16:00:00,21.5,3925.1001,55.0,291.79999,225.70001,255.0,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-25 16:00:00,21.4,3934.0,57.5,200.2,258.39999,304.5,,0.40027145,,,
DEEPWATER-EEJC2O,2020-01-25 16:00:00,21.9,4025.7998,62.0,417.89996,253.0,278.19998,470.29999,0.30020356,,,
DEEPWATER-UVG14O,2020-01-25 16:00:00,24.0,3698.9001,53.5,475.99997,242.2,298.0,,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-25 16:00:00,32.0,3723.8997,57.0,242.60001,224.8,297.0,,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-25 16:00:00,31.200001,3818.2998,66.0,241.2,220.3,307.39999,456.39999000000006,0.30020356,,,
DEEPWATER-453GJ0,2020-01-25 16:00:00,31.0,0.0,63.0,0.0,32.0,32.0,462.20001,0.0,,,
DEEPWATER-CEO3A4,2020-01-25 16:00:00,34.5,4023.2,65.5,340.09998,230.5,291.89999,437.20001,0.40027145,,,
DEEPWATER-RU0CIY,2020-01-25 16:00:00,27.0,3678.9998,55.0,373.39999,226.39999,330.39999,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-25 16:00:00,17.1,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,400.60001,0.0,,,
DEEPWATER-VKCG0Y,2020-01-25 16:00:31,25.4,4217.5996,57.0,228.7,235.2,294.39999,447.20001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-25 16:03:01,65.300003,4255.2998,57.0,472.20001,228.0,288.0,436.39999000000006,0.30020356,,,
DEEPWATER-EU2FJA,2020-01-25 16:03:50,50.900002,3926.2,56.5,786.5,230.89999,283.30002,475.20001,0.90061069,,,
DEEPWATER-DTL53P,2020-01-25 16:05:08,27.9,4092.0999,53.0,301.09998,237.2,275.0,401.79999,0.20013572,,,
DEEPWATER-XX0DST,2020-01-25 16:07:03,20.9,3744.2,61.5,199.5,253.39999,291.69998,411.39999,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-25 16:07:35,32.299999,4327.8999,52.0,279.60001,260.80002,291.0,480.70001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 16:10:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.70001,0.0,,,
DEEPWATER-BZZIEL,2020-01-25 16:10:33,36.599998,4001.0999,60.0,492.39996,232.90001,287.39999,466.29999,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-25 16:12:05,0.0,4149.2998,0.0,4151.1997,222.3,223.2,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-25 16:14:11,29.0,3478.5999,59.900002,299.99997,244.39999,281.70001,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-25 16:14:28,64.800003,3824.9998,55.0,466.0,228.60001,267.39999,435.5,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-25 16:14:54,24.700001,4007.4998,58.0,240.7,270.70001,306.29999,,0.30020356,,,
DEEPWATER-M24OXR,2020-01-25 16:14:54,54.200001,3846.6001,55.0,421.19998,233.8,273.39999,423.79999,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-25 16:14:54,78.5,3425.3,59.0,275.39999,234.29999,302.40002000000004,462.79999,0.30020356,,,
DEEPWATER-DTL53P,2020-01-25 16:15:08,28.700001,4090.3999,53.0,301.30002,237.2,275.0,402.60001,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-25 16:15:23,101.0,4689.1001,63.0,1985.2,226.8,295.0,,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-25 16:16:11,64.400002,3725.3,,688.69995,216.0,278.39999,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-25 16:20:00,24.0,3694.2,53.5,458.89996,243.0,297.90002000000004,,0.40027145,,,
DEEPWATER-RU0CIY,2020-01-25 16:20:00,27.0,3677.7998,54.900002,373.49997,226.39999,330.39999,,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-25 16:20:00,21.9,4086.5999,59.0,443.0,231.59999,287.19998,474.20001,0.20013572,,,
DEEPWATER-453GJ0,2020-01-25 16:20:00,31.299999,0.0,63.0,0.0,32.0,32.0,462.60001,0.0,,,
DEEPWATER-A5W4QG,2020-01-25 16:20:00,21.700001,3922.2998,55.0,291.79999,225.5,254.8,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-25 16:20:00,21.5,3939.6997,57.799999,200.0,258.39999,304.5,,0.40027145,,,
DEEPWATER-ISTQBO,2020-01-25 16:20:00,31.6,3819.0999,66.0,241.2,220.3,307.60001,457.5,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 16:20:00,17.6,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.39999,0.0,,,
DEEPWATER-CEO3A4,2020-01-25 16:20:00,34.5,4020.3,65.5,338.0,230.5,291.69998,437.20001,0.40027145,,,
DEEPWATER-EEJC2O,2020-01-25 16:20:00,21.5,4008.5999,62.0,418.79999,253.2,277.70001,471.20001,0.40027145,,,
DEEPWATER-TSXTIY,2020-01-25 16:20:00,32.0,3726.0,57.0,243.49998,224.8,297.70001,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-25 16:20:31,25.5,4217.6997,57.0,229.10001,235.2,294.60001,447.39999000000006,0.30020356,,,
DEEPWATER-U3TTRI,2020-01-25 16:20:57,,0.0,0.0,0.0,64.0,64.0,,0.0,,,
DEEPWATER-BPUSBG,2020-01-25 16:23:01,65.400002,4256.7998,57.0,471.0,228.0,288.5,459.0,0.30020356,,,
DEEPWATER-TXV4MX,2020-01-25 16:23:47,0.0,0.0,0.0,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-25 16:23:50,51.099998,3934.8999,56.5,786.5,230.89999,283.30002,476.70001,0.90061069,,,
DEEPWATER-XX0DST,2020-01-25 16:24:03,0.0,,,202.39999,253.8,292.79999,0.0,,,,
DEEPWATER-DTL53P,2020-01-25 16:25:08,28.200001,4087.4998,53.0,301.30002,237.2,275.20001,402.29999,0.30020356,,,
DEEPWATER-XX0DST,2020-01-25 16:27:03,0.0,217.7,0.0,216.99998,253.39999,281.10001,0.0,0.20013572,,,
DEEPWATER-U3TTRI,2020-01-25 16:27:12,0.0,,,,,,0.0,,,,
DEEPWATER-U3TTRI,2020-01-25 16:27:13,0.0,,,,,,0.0,,,,
DEEPWATER-U3TTRI,2020-01-25 16:27:17,0.0,992.20002,0.0,971.0,457.20002,457.79998,0.0,0.40027144,,,
DEEPWATER-1UBHZV,2020-01-25 16:27:35,31.9,4326.1997,52.0,279.60001,261.0,291.89999,480.70001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-25 16:30:00,17.700001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.89999,0.0,,,
DEEPWATER-XX0DST,2020-01-25 16:30:03,0.0,232.0,0.0,231.49998,253.39999,272.5,0.0,0.20013572,,,
DEEPWATER-BZZIEL,2020-01-25 16:30:33,36.599998,3998.2998,60.0,492.0,233.10001,287.39999,464.89999000000006,0.10006786,,,
DEEPWATER-U3TTRI,2020-01-25 16:30:41,15.0,,,,,,309.20001,,,,
DEEPWATER-U3TTRI,2020-01-25 16:30:42,15.0,5120.7998,38.93,977.79998,457.4,461.4,309.20001,,,,
DEEPWATER-U3TTRI,2020-01-25 16:31:10,15.9,5246.7998,40.0,978.39996,457.20002,463.6,318.79999,0.40027144,,,
DEEPWATER-4TYG1P,2020-01-25 16:32:05,0.0,4149.2998,0.0,4151.1997,222.3,223.2,0.0,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-25 16:33:01,,,0.88999999,,,,457.0,,,,
DEEPWATER-TXV4MX,2020-01-25 16:33:47,20.0,0.0,24.700001,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-AHJLPP,2020-01-25 16:34:11,29.0,3476.5,59.900002,300.09998,244.39999,281.70001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-25 16:34:28,64.699997,,55.0,,,,436.0,,,,
DEEPWATER-0KPXEZ,2020-01-25 16:34:54,24.700001,4007.2,58.0,240.59999,270.70001,306.29999,,0.20013572,,,
DEEPWATER-M24OXR,2020-01-25 16:34:54,54.799999,3838.6001,55.0,420.79999,233.8,273.39999,421.0,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-25 16:34:54,78.5,3427.0999,59.0,276.0,234.29999,302.40002000000004,462.70001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-25 16:35:08,28.5,4083.7,53.0,301.30002,237.2,275.40002000000004,401.0,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-25 16:35:23,101.1,4689.0,63.0,1985.2,226.8,295.0,,0.40027145,,,
